Log file open, 06/10/15 14:45:16
LogInit:Display: Running engine for game: Mayhem3d
LogInit: Version: 4.7.6-2513093+++depot+UE4-Releases+4.7
LogInit: API Version: 2455222
LogInit: Compiled (64-bit): Apr 15 2015 12:09:54
LogInit: Compiled with Visual C++: 18.00.21005.01
LogInit: Build Configuration: Development
LogInit: Branch Name: ++depot+UE4-Releases+4.7
LogInit: Command line:  
LogInit: Base directory: C:/Program Files/Epic Games/4.7/Engine/Binaries/Win64/
LogInit: Rocket: 1
[2015.06.10-02.45.16:198][  0]LogTaskGraph: Started task graph with 3 named threads and 6 total threads.
[2015.06.10-02.45.16:250][  0]LogOnline:Warning: No default platform service specified for OnlineSubsystem
[2015.06.10-02.45.16:261][  0]LogInit: Presizing for 0 objects not considered by GC, pre-allocating 0 bytes.
[2015.06.10-02.45.16:268][  0]LogInit: Object subsystem initialized
[2015.06.10-02.45.16:270][  0]LogInit: Selected Device Profile: [Windows]
[2015.06.10-02.45.16:270][  0]LogInit: Applying CVar settings loaded from the selected device profile: [Windows]
[2015.06.10-02.45.16:275][  0]LogInit: Computer: AORUS_X3
[2015.06.10-02.45.16:275][  0]LogInit: User: Mike
[2015.06.10-02.45.16:275][  0]LogInit: CPU Page size=4096, Cores=4
[2015.06.10-02.45.16:275][  0]LogInit: High frequency timer resolution =2.338345 MHz
[2015.06.10-02.45.16:275][  0]LogMemory: Memory total: Physical=15.9GB (16GB approx) Virtual=131072.0GB
[2015.06.10-02.45.16:275][  0]LogMemory: Platform Memory Stats for Windows
[2015.06.10-02.45.16:275][  0]LogMemory: Process Physical Memory: 46.02 MB used, 46.02 MB peak
[2015.06.10-02.45.16:275][  0]LogMemory: Process Virtual Memory: 26.53 MB used, 26.53 MB peak
[2015.06.10-02.45.16:275][  0]LogMemory: Physical Memory: 3142.98 MB used, 16301.10 MB total
[2015.06.10-02.45.16:275][  0]LogMemory: Virtual Memory: 301.93 MB used, 134217728.00 MB total
[2015.06.10-02.45.16:299][  0]LogD3D11RHI: Found D3D11 adapter 0: NVIDIA GeForce GTX 870M (Feature Level 11_0)
